Course Code,Course Name,Department,Professor,Course Ratings,Quarter,Year,Grade,Review Date,Review Text,Review Upvote,Review Downvote,Review Sentiment Label,Review Sentiment Score
STATS 10,Introduction to Statistical Reasoning,Statistics,Dave Zes,"{'Overall': 4.5, 'Users': 21.0, 'Easiness': 4.5, 'Clarity': 3.9, 'Workload': 4.1, 'Helpfulness': 4.3}",Spring,2020,A+,06/16/2020,"Note: the entire class was online due to the pandemic, and it is possible I may have had a different experience had the class been in-person.Professor Zes, in my opinion, was not the best lecturer.  While he explained most topics sufficiently well, I thought he had a tendency to jump from one topic to another. In my opinion, there were also a good number of occasions where he wasn't clear, and I had to rely on the textbook. That being said, the class with Professor Zes is one of the easiest classes I have taken so far. The homework and lab assignments were pretty straightforward and are straight from the textbook. The quizzes, midterm, and final consisted only of multiple-choice questions with no time limit. Further, they all tell you your score immediately and you have multiple attempts to do the quizzes, midterm, and final. While a few questions were tricky, it was pretty easy to spot your mistake and get everything correct within the allotted number of attempts.",0,0,NEGATIVE,0.9928612112998962
STATS 200B,Theoretical Statistics,Statistics,Arash Ali Amini,"{'Overall': 5.0, 'Users': 1.0, 'Easiness': 2.0, 'Clarity': 5.0, 'Workload': 4.0, 'Helpfulness': 5.0}",Winter,2023,A,04/05/2023,"This is a fairly mathematically intensive class that covers a lot of the theoretical background to decision theory and statistics. I would go into more detail here, but actually Prof. Amini makes all materials (including lecture videos) available on his own page here: http://www.stat.ucla.edu/~arashamini/teaching/200b-w23 Being an ECE major with an ML background, I found the class quite challenging, but also enjoyable as I felt it provided a deeper understanding of the relationship between data and the estimators (models). That said, the class is fairly abstract so it is more useful to someone who is interested in ML theory papers than implementation-focused ones. Regarding the lectures, I sometimes found Prof. Amini a bit difficult to understand as he soft-spoken, but as he records his lectures I could re-watch those moments again later.",0,0,POSITIVE,0.9994733929634094
STATS 101C,Introduction to Regression and Data Mining,Statistics,Akram M Almohalwas,"{'Overall': 4.0, 'Users': 7.0, 'Easiness': 2.9, 'Clarity': 2.9, 'Workload': 3.0, 'Helpfulness': 4.1}",Fall,2022,A+,12/20/2022,"Almo is my favorite professor that I have taken here (and the stats dept has some excellent professors). He is a bit disorganized, but his lectures are excellent and engaging. He is very approachable outside of class and very nice during office hours. The final project was very interesting and a lot of fun to do. The midterm and final were quite fair, and tested your understanding of the material instead of focusing on pointless calculations. Overall 10/10",0,0,POSITIVE,0.9997020363807678
STATS 101C,Introduction to Regression and Data Mining,Statistics,Akram M Almohalwas,"{'Overall': 4.0, 'Users': 7.0, 'Easiness': 2.9, 'Clarity': 2.9, 'Workload': 3.0, 'Helpfulness': 4.1}",Fall,2021,B+,12/22/2021,"Almo is a very caring professor, but I have had (way) better lecturers. Material is very similar to Miles' 102B class (basically Intro to ML). I absolutely got destroyed from the all the exams (probably just me, mean and median were B+ and B- for midterm and final), thus ending with a B+ despite performing very well on the Kaggle project. Exams ask a lot about conceptual stuff and has an actual programming question, but it was the conceptual stuff that throws me off since we don't usually get questions on those in our homework and it was relatively hard to find practice questions.",0,0,NEGATIVE,0.9990659356117249
STATS 101C,Introduction to Regression and Data Mining,Statistics,Akram M Almohalwas,"{'Overall': 4.0, 'Users': 7.0, 'Easiness': 2.9, 'Clarity': 2.9, 'Workload': 3.0, 'Helpfulness': 4.1}",Fall,2021,A+,12/21/2021,"Dr. Almohalwas is the best professor I have had thus far! The class itself is definitely engaging  and really useful since you learned so much! (KNN, logistic regression, LDA, QDA, PCA, GAM,...) He is very clear during lectures and very helpful during office hours. I believe the tests are a bit short and difficult, so one needs to attend lectures and be engaged a lot, but it pays off. The group project is really useful and can be considered real-life applications. Overall, Dr. Almo is great and I have never learned so much useful information in a single class!",0,1,POSITIVE,0.9996131062507629
STATS 101C,Introduction to Regression and Data Mining,Statistics,Akram M Almohalwas,"{'Overall': 4.0, 'Users': 7.0, 'Easiness': 2.9, 'Clarity': 2.9, 'Workload': 3.0, 'Helpfulness': 4.1}",Fall,2020,,12/20/2021,Definitely worst of the worst.,0,0,NEGATIVE,0.9998076558113098
STATS 101C,Introduction to Regression and Data Mining,Statistics,Frederic Paik Schoenberg,"{'Overall': 3.7, 'Users': 7.0, 'Easiness': 2.4, 'Clarity': 3.4, 'Workload': 2.6, 'Helpfulness': 2.6}",,,,,,,,,
STATS 101C,Introduction to Regression and Data Mining,Statistics,Robert L Gould,"{'Overall': 4.0, 'Users': 2.0, 'Easiness': 3.5, 'Clarity': 3.5, 'Workload': 3.0, 'Helpfulness': 3.5}",Spring,2016,A+,04/02/2017,Gould is really nice and emphasizes understanding the intuition rather than the mathematical detail. The class is basically a walkthrough of many of the most popular machine learning algorithms. The downside is that you don't really learn how the algorithms are derived from. (You need another class for that) Homework and midterm were very easy when I took it. My favorite part about the class is the Kaggle competition which involves teaming up with classmates and competing to come up with a model that best predicts a dataset. There was no written final and the grade was based on your team's performance and the group presentation. I learnt the most from working on the project and there was no restriction on what models you could use. Fun times.,0,0,NEGATIVE,0.978274941444397
STATS 101C,Introduction to Regression and Data Mining,Statistics,Vivian Lew,"{'Overall': nan, 'Users': nan, 'Easiness': nan, 'Clarity': nan, 'Workload': nan, 'Helpfulness': nan}",,,,,,,,,
STATS 101C,Introduction to Regression and Data Mining,Statistics,Juana Sanchez,"{'Overall': 2.3, 'Users': 8.0, 'Easiness': 1.7, 'Clarity': 2.9, 'Workload': 1.6, 'Helpfulness': 2.7}",,,,06/17/2013,"First off LOL the picture posted on here is funny,I wouldn't take her if i could, almost every other  Stats professor at ucla is better, not to say she's bad, the rest of the STATS prof are really goodif you do take her, she might refer to a ""book"" a lot but dont bother reading it, anything she will test you on is based off her lecture notesmemorize all her examples in class or on the lecture notes because her tests have problems from lecture and homework...  almost all the problems on the tests you would have seen beforeBest of luck",1,0,NEGATIVE,0.9979497790336609
STATS 101C,Introduction to Regression and Data Mining,Statistics,Dave Zes,"{'Overall': 3.4, 'Users': 5.0, 'Easiness': 3.6, 'Clarity': 2.4, 'Workload': 2.8, 'Helpfulness': 3.4}",Fall,2019,A,12/19/2019,"Zes is pretty nice, but his lectures aren't very in depth; they basically just skim over the corresponding textbook chapters without explaining much (they're good as big picture overviews of the material, so I'd recommend reading the textbook chapters before coming to lecture).He makes an effort to get to know his students (learning all of our names) and is quite helpful during office hours.Homework is book problems, which generally aren't bad.Midterm is open note and open book; as a reward for going to the lecture before the midterm, he actually showed us 2 of the questions on the exam (along with the answer). There is no final; there is a kaggle competition instead.",1,0,POSITIVE,0.8620463013648987
